@RELATION new_final_data

@ATTRIBUTE snipershotted REAL
@ATTRIBUTE less_50_snipershotted REAL
@ATTRIBUTE 50_100_snipershotted REAL
@ATTRIBUTE 100_200_snipershotted REAL
@ATTRIBUTE 200_500_snipershotted REAL
@ATTRIBUTE 500_800_snipershotted REAL
@ATTRIBUTE 800_1000_snipershotted REAL
@ATTRIBUTE more_1000_snipershotted REAL
@ATTRIBUTE sniperheadshotted REAL
@ATTRIBUTE less_50_sniperheadshotted REAL
@ATTRIBUTE 50_100_sniperheadshotted REAL
@ATTRIBUTE 100_200_sniperheadshotted REAL
@ATTRIBUTE 200_500_sniperheadshotted REAL
@ATTRIBUTE 500_800_sniperheadshotted REAL
@ATTRIBUTE 800_1000_sniperheadshotted REAL
@ATTRIBUTE more_1000_sniperheadshotted REAL
@ATTRIBUTE sniperheadpercentage REAL
@ATTRIBUTE normalshotted REAL
@ATTRIBUTE less_50_normalshotted REAL
@ATTRIBUTE 50_100_normalshotted REAL
@ATTRIBUTE 100_200_normalshotted REAL
@ATTRIBUTE 200_500_normalshotted REAL
@ATTRIBUTE 500_800_normalshotted REAL
@ATTRIBUTE 800_1000_normalshotted REAL
@ATTRIBUTE more_1000_normalshotted REAL
@ATTRIBUTE normalheadshotted REAL
@ATTRIBUTE less_50_normalheadshotted REAL
@ATTRIBUTE 50_100_normalheadshotted REAL
@ATTRIBUTE 100_200_normalheadshotted REAL
@ATTRIBUTE 200_500_normalheadshotted REAL
@ATTRIBUTE 500_800_normalheadshotted REAL
@ATTRIBUTE 800_1000_normalheadshotted REAL
@ATTRIBUTE more_1000_normalheadshotted REAL
@ATTRIBUTE normalheadpercentage REAL
@ATTRIBUTE onetap REAL
@ATTRIBUTE less_50_onetap REAL
@ATTRIBUTE 50_100_onetap REAL
@ATTRIBUTE 100_200_onetap REAL
@ATTRIBUTE 200_500_onetap REAL
@ATTRIBUTE 500_800_onetap REAL
@ATTRIBUTE 800_1000_onetap REAL
@ATTRIBUTE more_1000_onetap REAL
@ATTRIBUTE onetappercentage REAL
@ATTRIBUTE inertialshottime REAL
@ATTRIBUTE totalkills REAL
@ATTRIBUTE inertialshotpercentage REAL
@ATTRIBUTE onepenetrationwallbangtime REAL
@ATTRIBUTE twopenetrationswallbangtime REAL
@ATTRIBUTE manypenetrationswallbangtime REAL
@ATTRIBUTE firstkilltime REAL
@ATTRIBUTE blindedkilltime REAL
@ATTRIBUTE noscopekilltime REAL
@ATTRIBUTE thrusmokekilltime REAL
@ATTRIBUTE totalround REAL
@ATTRIBUTE incendiary_molotov REAL
@ATTRIBUTE incendiary_molotov_per_round REAL
@ATTRIBUTE avg_incendiary_molotov_per_round REAL
@ATTRIBUTE total_incendiary_molotov REAL
@ATTRIBUTE flashbang REAL
@ATTRIBUTE flashbang_per_round REAL
@ATTRIBUTE avg_flashbang_per_round REAL
@ATTRIBUTE total_flashbang REAL
@ATTRIBUTE hegrenade REAL
@ATTRIBUTE hegrenade_per_round REAL
@ATTRIBUTE avg_hegrenade_per_round REAL
@ATTRIBUTE total_hegrenade REAL
@ATTRIBUTE smokegrenade REAL
@ATTRIBUTE smokegrenade_per_round REAL
@ATTRIBUTE avg_smokegrenade_per_round REAL
@ATTRIBUTE total_smokegrenade REAL
@ATTRIBUTE im_applied_rate REAL
@ATTRIBUTE fb_applied_rate REAL
@ATTRIBUTE he_applied_rate REAL
@ATTRIBUTE smk_applied_rate REAL
@ATTRIBUTE flashthrown REAL
@ATTRIBUTE affectedenemycount REAL
@ATTRIBUTE affectedenemyduration REAL
@ATTRIBUTE affectedenemyefficiency REAL
@ATTRIBUTE affectedfriendlycount REAL
@ATTRIBUTE affectedfriendlyduration REAL
@ATTRIBUTE affectedfriendlydeficiency REAL
@ATTRIBUTE affectedtotalduration REAL
@ATTRIBUTE flashefficiencyintotal REAL
@ATTRIBUTE avg_killtick REAL
@ATTRIBUTE max_killtick REAL
@ATTRIBUTE min_killtick REAL
@ATTRIBUTE avg_delta REAL
@ATTRIBUTE max_delta REAL
@ATTRIBUTE min_delta REAL
@ATTRIBUTE avg_gamma REAL
@ATTRIBUTE max_gamma REAL
@ATTRIBUTE min_gamma REAL
@ATTRIBUTE avg_t0_t1_duration REAL
@ATTRIBUTE max_t0_t1_duration REAL
@ATTRIBUTE min_t0_t1_duration REAL
@ATTRIBUTE avg_t1_t2_duration REAL
@ATTRIBUTE max_t1_t2_duration REAL
@ATTRIBUTE min_t1_t2_duration REAL
@ATTRIBUTE avg_duration REAL
@ATTRIBUTE max_duration REAL
@ATTRIBUTE min_duration REAL
@ATTRIBUTE avg_speed REAL
@ATTRIBUTE max_speed REAL
@ATTRIBUTE min_speed REAL
@ATTRIBUTE damagedistance REAL
@ATTRIBUTE ratioofhitwhenmoving REAL
@ATTRIBUTE chest REAL
@ATTRIBUTE generic REAL
@ATTRIBUTE head REAL
@ATTRIBUTE leftarm REAL
@ATTRIBUTE leftleg REAL
@ATTRIBUTE neck REAL
@ATTRIBUTE rightarm REAL
@ATTRIBUTE rightleg REAL
@ATTRIBUTE stomach REAL
@ATTRIBUTE precision REAL
@ATTRIBUTE ischeater {0.153141361,0.18372093,FALSE,TRUE}

@DATA
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,20,9,16,10,7,0,0,0,2,1,1,3,0.127272727,3,0,0,0,0,0,1,2,0.054545455,16,13,1.230769231,0,0,0,3,0,0,0,3,4,14.43271514,0.88632523,3,1.85105368,0.11367477,16.28376882,0.772650459,20,2,0.1,2.5,50,4,0.2,2.95,59,0,0,0.6,12,9,0.45,1.15,23,0.04,0.06779661,0,0.391304348,115.5384615,308,18,11.52355215,83.334424,0.020882,10.34977995,77.203528,0,0.215625,0.3125,0.03125,0.26328125,1.375,0,0.47890625,1.6875,0.078125,254.8385774,2552.502755,0.93932927,730.0573197,0.107142857,0.375,0,0.125,0.017857143,0.089285714,0,0.107142857,0.017857143,0.267857143,0.188552189,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,2,27,24,15,45,9,0,0,0,3,0,2,4,0.079646018,2,0,0,0,1,0,1,0,0.017699115,20,18,1.111111111,0,0,0,1,0,0,0,2,2,5.104652288,0.544207832,3,4.275316144,0.455792168,9.379968432,0.088415665,20,5,0.25,2.5,50,2,0.1,2.95,59,0,0,0.6,12,2,0.1,1.15,23,0.1,0.033898305,0,0.086956522,144.4,455,0,1.490837286,18.569845,0,0.612576048,5.818575,0,0.203869048,0.3125,0,0.363839286,1.46875,0,0.567708333,1.78125,0,69.72144563,999,1.439368319,924.3568546,0.017699115,0.256637168,0.168141593,0.079646018,0.008849558,0.044247788,0,0.079646018,0.079646018,0.283185841,0.213720317,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,5,1,16,29,4,15,7,0,1,0,0,4,1,1,0.098591549,1,0,0,0,0,0,0,1,0.014084507,10,13,0.769230769,1,0,0,0,0,0,0,7,8,14.95684296,0.68890942,6,6.754056224,0.31109058,21.71089918,0.37781884,20,10,0.5,2.5,50,9,0.45,2.95,59,0,0,0.6,12,4,0.2,1.15,23,0.2,0.152542373,0,0.173913043,350.9090909,894,34,5.756801,63.958415,0.000277,6.054424286,73.030114,0,0.175223214,0.3125,0.03125,0.361607143,1.453125,0,0.536830357,1.765625,0.09375,24.35903257,71.63691508,0.615234375,712.6534086,0.394366197,0.154929577,0.281690141,0.098591549,0.028169014,0.056338028,0,0.084507042,0.084507042,0.211267606,0.180811808,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,3,27,5,2,11,3,0,0,0,0,2,0,1,0.0625,1,0,0,0,0,0,0,1,0.020833333,8,7,1.142857143,0,0,0,0,0,0,0,4,4,7.618038144,0.52771478,2,6.817862528,0.47228522,14.43590067,0.05542956,20,0,0,2.5,50,4,0.2,2.95,59,2,0.1,0.6,12,0,0,1.15,23,0,0.06779661,0.166666667,0,367,1280,74,1.549099308,10.403667,0,16.41875931,83.096789,0,0.209134615,0.3125,0,0.566105769,1.5,0,0.775240385,1.8125,0,129.0990828,999,3.076171875,572.2921291,0.333333333,0.291666667,0.041666667,0.0625,0.020833333,0.083333333,0,0.0625,0.020833333,0.416666667,0.169811321,FALSE
8,0,0,0,1,2,0,5,2,0,0,0,0,0,0,2,0.25,30,0,0,0,22,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0.5,1,0,0,2,0,0,0,1,2,6.871973888,0.651888884,2,3.669659904,0.348111116,10.54163379,0.303777768,20,0,0,2.5,50,1,0.05,2.95,59,0,0,0.6,12,0,0,1.15,23,0,0.016949153,0,0,267.8181818,1008,36,1.168010611,6.15204,0.036059,4.804308,75.830576,0,0.258680556,0.3125,0.046875,0.323784722,1.453125,0,0.582465278,1.71875,0.046875,80.23370912,1194.63783,1.084301052,688.3102155,0,0.210526316,0,0.052631579,0.026315789,0.052631579,0,0.026315789,0.105263158,0.526315789,0.153225806,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,3,24,27,15,11,8,0,0,0,4,1,2,1,0.1,5,0,0,0,3,0,1,1,0.0625,12,23,0.52173913,1,0,0,2,1,0,0,8,5,8.2667464,0.261849472,11,23.30385913,0.738150528,31.57060553,-0.476301055,20,11,0.55,2.5,50,9,0.45,2.95,59,0,0,0.6,12,2,0.1,1.15,23,0.22,0.152542373,0,0.086956522,188.5,1073,16,4.8814565,78.927527,0.000124,1.030267722,15.022115,0,0.210069444,0.3125,0,0.306423611,1.40625,0,0.516493056,1.546875,0,121.7956867,999,0.251116071,683.093071,0.0125,0.3375,0.1,0.1,0.0125,0.05,0,0.05,0.05,0.3,0.211764706,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,5,12,21,1,13,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0.037735849,4,6,0.666666667,0,0,0,1,0,0,0,1,0,0,0,2,2.979772032,1,2.979772032,-1,22,3,0.136363636,1.818181818,40,1,0.045454545,3.272727273,72,5,0.227272727,1.227272727,27,3,0.136363636,1.545454545,34,0.075,0.013888889,0.185185185,0.088235294,154.3333333,286,30,7.537924,84.068061,0,15.01869713,82.692907,0,0.239583333,0.3125,0,0.319791667,1.46875,0,0.559375,1.78125,0.109375,67.77980091,286.0723888,1.512127488,610.9437337,0,0.433962264,0.113207547,0,0,0.037735849,0,0.094339623,0.018867925,0.301886792,0.120567376,FALSE
10,0,0,0,3,2,1,4,1,0,0,0,0,0,0,1,0.1,44,0,0,0,11,27,5,1,4,0,0,0,2,1,1,0,0.090909091,4,0,0,0,2,1,1,0,0.090909091,14,21,0.666666667,0,0,0,6,2,0,0,7,8,29.53299318,0.546046362,9,24.55214542,0.453953638,54.08513861,0.092092724,22,2,0.090909091,1.818181818,40,10,0.454545455,3.272727273,72,2,0.090909091,1.227272727,27,3,0.136363636,1.545454545,34,0.05,0.138888889,0.074074074,0.088235294,175.8333333,894,0,13.42329441,81.747847,0,2.879402588,46.358565,0,0.247702206,0.3125,0,0.111213235,1.25,0,0.358915441,1.46875,0,405.291185,3262.355275,1.4136271,652.7290192,0.425925926,0.314814815,0.259259259,0.092592593,0.018518519,0.037037037,0,0.037037037,0.018518519,0.222222222,0.097323601,FALSE
10,0,1,0,1,2,1,5,1,0,0,0,0,0,0,1,0.1,105,0,2,5,38,42,2,16,7,0,0,1,4,0,1,1,0.066666667,3,0,0,0,2,0,1,0,0.028571429,28,31,0.903225806,1,1,0,3,0,1,1,6,7,11.90083227,0.555131567,3,9.537026752,0.444868433,21.43785902,0.110263134,22,5,0.227272727,1.818181818,40,8,0.363636364,3.272727273,72,2,0.090909091,1.227272727,27,2,0.090909091,1.545454545,34,0.125,0.111111111,0.074074074,0.058823529,160.2857143,1190,0,0.237064652,1.494922,0,0.503610609,6.340718,0,0.171195652,0.3125,0.015625,0.080163043,0.90625,0,0.251358696,1.21875,0.015625,12.58516957,44.45707013,0,630.3556582,0.104347826,0.417391304,0.034782609,0.069565217,0.043478261,0.034782609,0,0.086956522,0.017391304,0.295652174,0.139410188,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,6,29,33,4,12,7,0,0,0,3,2,1,1,0.083333333,2,0,0,0,1,1,0,0,0.023809524,36,22,1.636363636,0,0,0,0,0,0,2,10,20,56.37224957,0.838765786,6,10.83632102,0.161234214,67.20857059,0.677531573,22,11,0.5,1.818181818,40,11,0.5,3.272727273,72,7,0.318181818,1.227272727,27,3,0.136363636,1.545454545,34,0.275,0.152777778,0.259259259,0.088235294,163.875,1080,10,0.20602775,1.287669,0,5.367358938,78.583839,0,0.184570313,0.3125,0.03125,0.1796875,0.875,0,0.364257813,1.15625,0.09375,82.70841403,902.057158,0.563475716,595.1221227,0.071428571,0.297619048,0.023809524,0.083333333,0.095238095,0.095238095,0,0.071428571,0.107142857,0.226190476,0.098522167,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,8,31,1,2,6,0,0,0,1,4,0,1,0.139534884,3,0,0,0,1,2,0,0,0.069767442,4,8,0.5,0,0,0,1,0,0,0,9,18,56.15625696,0.928772401,3,4.306625984,0.071227599,60.46288294,0.857544802,22,3,0.136363636,1.818181818,40,10,0.454545455,3.272727273,72,1,0.045454545,1.227272727,27,4,0.181818182,1.545454545,34,0.075,0.138888889,0.037037037,0.117647059,310.5714286,1264,14,6.787892167,77.058949,0.002237,4.843896583,52.847267,0,0.25390625,0.3125,0.046875,0.516927083,1.484375,0,0.770833333,1.796875,0.21875,106.0414538,847.8814298,6.20535294,592.1917021,0.023255814,0.348837209,0,0.139534884,0.023255814,0.046511628,0,0.186046512,0.046511628,0.209302326,0.123919308,FALSE
12,0,0,1,4,1,2,4,0,0,0,0,0,0,0,0,0,84,0,0,1,32,23,12,16,23,0,0,1,10,7,1,4,0.273809524,15,0,0,1,7,4,1,2,0.178571429,24,34,0.705882353,1,0,0,2,0,0,1,6,11,31.01224064,0.80145543,4,7.682662992,0.19854457,38.69490363,0.602910861,22,3,0.136363636,1.818181818,40,8,0.363636364,3.272727273,72,1,0.045454545,1.227272727,27,8,0.363636364,1.545454545,34,0.075,0.111111111,0.037037037,0.235294118,155.2,916,2,2.570065107,63.850975,0,2.679949071,73.183638,0,0.219029018,0.3125,0,0.068917411,0.46875,0,0.287946429,0.609375,0,112.5206781,1276.646482,0,675.8838142,0.364583333,0.479166667,0.0625,0.239583333,0.010416667,0.010416667,0,0.03125,0,0.166666667,0.234210526,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,2,11,40,30,11,11,10,0,0,2,5,0,1,2,0.095238095,4,0,2,0,1,0,0,1,0.038095238,30,24,1.25,0,0,0,5,0,0,0,7,12,35.73192074,0.679421663,8,16.85975053,0.320578337,52.59167126,0.358843325,22,1,0.045454545,1.818181818,40,8,0.363636364,3.272727273,72,0,0,1.227272727,27,4,0.181818182,1.545454545,34,0.025,0.111111111,0,0.117647059,186.3809524,872,26,0.270568524,2.016899,0,3.003000619,52.658852,0,0.1875,0.3125,0,0.135416667,1.453125,0,0.322916667,1.765625,0.015625,248.5271669,4592.559971,0,547.2884081,0.047619048,0.419047619,0.047619048,0.095238095,0.019047619,0.019047619,0,0.114285714,0.028571429,0.257142857,0.220720721,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,2,6,25,8,3,4,4,1,0,0,1,1,1,0,0.08,2,1,0,0,0,0,1,0,0.04,10,8,1.25,0,0,0,2,0,0,1,5,5,16.59128102,0.785012851,2,4.543762816,0.214987149,21.13504384,0.570025702,22,3,0.136363636,1.818181818,40,6,0.272727273,3.272727273,72,0,0,1.227272727,27,0,0,1.545454545,34,0.075,0.083333333,0,0,51.71428571,92,22,9.3673761,88.172597,0,0.2716807,1.455208,0,0.121875,0.3125,0,0.1015625,0.328125,0,0.2234375,0.40625,0.015625,353.0736697,3290.825912,0,452.1914879,0.02,0.44,0,0.08,0,0.08,0,0.1,0.1,0.2,0.162790698,FALSE
6,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,67,0,8,9,17,22,9,2,1,0,0,0,0,1,0,0,0.014925373,1,0,0,0,0,1,0,0,0.014925373,2,13,0.153846154,1,0,0,1,0,0,0,9,4,10.85430886,0.250260528,12,32.51772803,0.749739472,43.3720369,-0.499478944,22,9,0.409090909,1.818181818,40,10,0.454545455,3.272727273,72,9,0.409090909,1.227272727,27,7,0.318181818,1.545454545,34,0.225,0.138888889,0.333333333,0.205882353,132.75,578,42,3.622482625,53.945213,0.005414,5.391036563,83.012677,0,0.268554688,0.3125,0.140625,0.180664063,1.5,0,0.44921875,1.8125,0.140625,137.5620281,1419.012693,1.906639184,513.8699737,0,0.356164384,0.315068493,0.01369863,0.02739726,0.01369863,0,0.068493151,0.01369863,0.191780822,0.149606299,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,7,15,22,0,1,1,0,0,0,1,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,8,5,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.2,346,16,22.69202955,88.002801,0.2443,17.228008,84.114586,0,0.268465909,0.3125,0.03125,0.264204545,1.453125,0,0.532670455,1.765625,0.03125,312.4819634,1135.709056,8.826405138,465.416214,0.2,0.333333333,0,0.022222222,0.044444444,0.133333333,0,0.111111111,0.044444444,0.311111111,0.145907473,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,11,24,10,28,3,0,0,0,1,1,0,1,0.04109589,1,0,0,0,0,0,0,1,0.01369863,8,15,0.533333333,0,0,0,1,0,0,1,7,7,12.14425571,0.291077452,14,29.57747725,0.708922548,41.72173296,-0.417845097,25,0,0,0.88,22,10,0.4,2.32,58,1,0.04,0.36,9,7,0.28,1.76,44,0,0.172413793,0.111111111,0.159090909,371.5384615,988,62,0.581128083,2.962143,0,0.058114917,0.37576,0,0.229166667,0.3125,0.015625,0.2578125,1.5,0,0.486979167,1.8125,0.015625,7.535031368,27.79403904,0,985.5066981,0,0.424657534,0.01369863,0.04109589,0,0.04109589,0,0.123287671,0.136986301,0.219178082,0.112852665,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,1,8,14,5,8,2,0,0,0,0,1,1,0,0.05,1,0,0,0,0,0,1,0,0.025,8,9,0.888888889,0,0,0,2,0,0,1,3,1,2.60908544,0.216232848,3,9.457006592,0.783767152,12.06609203,-0.567534305,25,0,0,0.88,22,3,0.12,2.32,58,0,0,0.36,9,2,0.08,1.76,44,0,0.051724138,0,0.045454545,69.5,226,8,4.3759752,59.719158,0,0.255535133,1.484607,0,0.202083333,0.3125,0,0.395833333,1.484375,0,0.597916667,1.796875,0.03125,24.66785661,197.8168209,0,717.7893662,0.15,0.35,0,0.05,0.025,0.05,0,0.125,0.075,0.325,0.107954545,FALSE
5,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0.2,22,0,0,0,2,4,6,10,1,0,0,0,1,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,4,10,0.4,0,0,0,1,0,0,0,10,8,25.26105792,0.61487408,13,15.82224476,0.38512592,41.08330268,0.229748159,25,5,0.2,0.88,22,12,0.48,2.32,58,0,0,0.36,9,6,0.24,1.76,44,0.227272727,0.206896552,0,0.136363636,145.1111111,530,14,10.624941,53.931071,0,5.440774,53.645545,0,0.2359375,0.3125,0.015625,0.1078125,0.578125,0,0.34375,0.84375,0.125,120.0698613,1134.105547,1.372895451,1080.569707,0.333333333,0.444444444,0,0.074074074,0.037037037,0.074074074,0,0.111111111,0.074074074,0.185185185,0.111111111,FALSE
6,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,3,9,13,5,6,0,0,0,1,1,3,1,0.2,2,0,0,0,0,1,0,1,0.066666667,6,12,0.5,2,0,0,3,0,0,0,5,6,10.11787782,0.613133694,4,6.384033472,0.386866306,16.5019113,0.226267387,25,3,0.12,0.88,22,5,0.2,2.32,58,0,0,0.36,9,2,0.08,1.76,44,0.136363636,0.086206897,0,0.045454545,113.8,384,22,11.35327254,77.299822,0,5.755222846,72.0508,0,0.245192308,0.3125,0.015625,0.299278846,1.421875,0,0.544471154,1.734375,0.171875,200.4538456,1139.601656,0.379459567,883.4572442,0,0.388888889,0,0.166666667,0.222222222,0.083333333,0,0.055555556,0,0.083333333,0.043848965,FALSE
5,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,0.2,79,0,0,5,14,26,13,21,12,0,0,1,2,3,1,5,0.151898734,6,0,0,1,2,2,0,1,0.075949367,18,25,0.72,1,1,0,1,0,0,0,8,6,20.4149975,0.443266437,14,25.64081862,0.556733563,46.05581613,-0.113467127,25,5,0.2,0.88,22,10,0.4,2.32,58,2,0.08,0.36,9,8,0.32,1.76,44,0.227272727,0.172413793,0.222222222,0.181818182,97.47619048,272,6,7.1270813,80.357363,0.00712,6.48684465,69.562686,0,0.18984375,0.3125,0.046875,0.23828125,1.171875,0,0.428125,1.484375,0.046875,395.354298,5755.781981,1.178914404,818.4564679,0.023809524,0.369047619,0.011904762,0.154761905,0.011904762,0.035714286,0,0.05952381,0.130952381,0.226190476,0.212276215,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,2,16,10,13,10,3,0,0,0,1,1,0,1,0.058823529,1,0,0,0,0,1,0,0,0.019607843,2,7,0.285714286,0,0,0,1,0,0,0,3,0,0,0,6,7.452608992,1,7.452608992,-1,25,1,0.04,0.88,22,4,0.16,2.32,58,1,0.04,0.36,9,4,0.16,1.76,44,0.045454545,0.068965517,0.111111111,0.090909091,163.7142857,292,82,0.455736,1.061818,0,10.64998531,66.043098,0,0.169471154,0.3125,0.015625,0.310096154,1.40625,0,0.479567308,1.71875,0.046875,101.6232591,915.5251905,3.721404051,741.3401597,0,0.431372549,0.078431373,0.058823529,0,0.039215686,0,0.117647059,0.039215686,0.235294118,0.219626168,FALSE
16,0,0,0,2,2,1,11,13,0,0,0,1,2,0,10,0.8125,100,0,0,1,12,20,9,58,50,0,0,1,8,8,6,27,0.5,25,0,0,1,3,3,6,12,0.25,16,51,0.31372549,4,0,0,13,0,1,2,1,1,1.43412672,1,0,0,0,1.43412672,1,25,0,0,0.88,22,1,0.04,2.32,58,0,0,0.36,9,2,0.08,1.76,44,0,0.017241379,0,0.045454545,188.2352941,1121,0,12.78341081,82.435804,0,1.526368469,46.210134,0,0.214355469,0.3125,0,0.198974609,1.390625,0,0.413330078,1.703125,0,259.081683,1528.914255,0,1176.291447,0.482758621,0.387931034,0,0.543103448,0.00862069,0,0,0.025862069,0.00862069,0.025862069,0.341389728,TRUE
4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0.25,71,0,0,0,28,18,3,22,9,0,0,0,4,1,0,4,0.126760563,1,0,0,0,0,1,0,0,0.014084507,4,13,0.307692308,2,1,0,1,1,0,0,3,7,12.89528685,0.808870887,3,3.047043456,0.191129113,15.9423303,0.617741773,25,1,0.04,0.88,22,5,0.2,2.32,58,0,0,0.36,9,4,0.16,1.76,44,0.045454545,0.086206897,0,0.090909091,288.3636364,936,6,15.65935437,81.024546,0.008474,4.345351789,75.721179,0,0.216282895,0.3125,0,0.364309211,1.40625,0,0.580592105,1.71875,0.046875,124.2499269,1625.395137,0.228287338,853.5919315,0.066666667,0.44,0,0.133333333,0.026666667,0.026666667,0,0.12,0.026666667,0.226666667,0.202166065,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,5,12,11,4,8,3,0,0,0,2,0,1,0,0.075,1,0,0,0,0,0,1,0,0.025,8,5,1.6,0,0,0,1,0,0,0,1,0,0,0,1,1.99885248,1,1.99885248,-1,25,1,0.04,0.88,22,1,0.04,2.32,58,0,0,0.36,9,2,0.08,1.76,44,0.045454545,0.017241379,0,0.045454545,353.2,1280,50,7.7440366,69.36682,0,4.6568277,44.497521,0,0.2234375,0.3125,0.03125,0.1859375,0.765625,0,0.409375,1.03125,0.0625,159.3916748,1187.820109,2.123972925,626.2069616,0.073170732,0.317073171,0.097560976,0.073170732,0,0.097560976,0,0.12195122,0,0.292682927,0.077262693,FALSE
6,0,0,1,0,1,0,4,1,0,0,0,0,0,0,1,0.166666667,45,0,0,1,8,17,8,11,10,0,0,0,2,4,0,4,0.222222222,9,0,0,0,2,4,0,3,0.2,22,19,1.157894737,0,0,0,1,0,1,0,7,8,17.91480429,0.779414184,6,5.070156288,0.220585816,22.98496058,0.558828368,25,6,0.24,0.88,22,7,0.28,2.32,58,5,0.2,0.36,9,7,0.28,1.76,44,0.272727273,0.120689655,0.555555556,0.159090909,250.6315789,1232,22,7.10064475,81.410581,0,7.918530167,81.377815,0,0.19140625,0.3125,0.015625,0.108072917,1.203125,0,0.299479167,1.21875,0.015625,202.6094989,3252.833516,0,860.8732367,0.058823529,0.411764706,0.098039216,0.215686275,0.019607843,0,0,0.058823529,0.019607843,0.176470588,0.062416999,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,18,16,24,7,5,2,0,0,1,1,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,10,6,1.666666667,0,0,0,0,0,0,0,2,2,7.377670144,1,0,0,0,7.377670144,1,24,9,0.375,2.583333333,62,5,0.208333333,4.416666667,106,0,0,1.166666667,28,7,0.291666667,2.875,69,0.14516129,0.047169811,0,0.101449275,79.4,160,32,15.41264856,78.473942,0,1.909764938,20.905877,0,0.237304688,0.3125,0.03125,0.333984375,1.46875,0,0.571289063,1.78125,0.03125,208.6543867,1557.292855,0,509.9220341,0.057142857,0.257142857,0.314285714,0.028571429,0.014285714,0.1,0,0,0.028571429,0.257142857,0.176,FALSE
9,0,0,1,0,1,1,6,1,0,0,0,0,0,0,1,0.111111111,83,0,0,11,28,25,11,8,8,0,0,0,6,2,0,0,0.096385542,5,0,0,0,3,2,0,0,0.060240964,24,30,0.8,2,0,0,2,0,1,0,12,6,18.84152768,0.452922205,16,22.75839277,0.547077795,41.59992045,-0.094155591,24,12,0.5,2.583333333,62,13,0.541666667,4.416666667,106,5,0.208333333,1.166666667,28,14,0.583333333,2.875,69,0.193548387,0.122641509,0.178571429,0.202898551,222.7307692,1254,18,4.203187824,45.829817,0.015246,5.484845471,71.967867,0,0.272748162,0.3125,0,0.319393382,1.484375,0,0.592141544,1.796875,0.0625,44.99210467,655.0336692,0.995308324,610.2474185,0.195652174,0.282608696,0.010869565,0.097826087,0.076086957,0.032608696,0,0.032608696,0.032608696,0.434782609,0.202863962,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,2,17,13,18,10,18,9,0,0,2,0,2,2,3,0.115384615,2,0,0,1,0,0,0,1,0.025641026,18,14,1.285714286,0,0,0,1,0,0,0,13,21,54.6157909,0.878334349,5,7.565303328,0.121665651,62.18109422,0.756668697,24,2,0.083333333,2.583333333,62,14,0.583333333,4.416666667,106,4,0.166666667,1.166666667,28,5,0.208333333,2.875,69,0.032258065,0.132075472,0.142857143,0.072463768,133.6666667,716,6,6.318349792,76.943108,0,8.562358708,74.020942,0,0.220052083,0.3125,0.015625,0.354166667,1.5,0,0.57421875,1.8125,0.015625,198.1533209,1313.986081,0,616.0189201,0.230769231,0.423076923,0.012820513,0.115384615,0.076923077,0.025641026,0.025641026,0.051282051,0.051282051,0.217948718,0.147001934,FALSE
